"TIME","GEO","WASTE","WST_OPER","UNIT","Value","Flag and Footnotes"
"2012","Finland","Packaging","Recovery","Tonne","667,871",""
"2012","Sweden","Packaging","Waste generated","Kilograms per capita","111.17",""
"2012","Sweden","Packaging","Waste generated","Tonne","1,058,283",""
"2012","Sweden","Packaging","Recovery","Kilograms per capita","108.92",""
"2012","Sweden","Packaging","Recovery","Tonne","1,036,885",""
"2012","Iceland","Packaging","Waste generated","Kilograms per capita","139",""
"2012","Iceland","Packaging","Waste generated","Tonne","44,580",""
"2012","Iceland","Packaging","Recovery","Kilograms per capita","79.53",""
"2012","Iceland","Packaging","Recovery","Tonne","25,506",""
"2012","Liechtenstein","Packaging","Waste generated","Kilograms per capita","141.72",""
"2012","Liechtenstein","Packaging","Waste generated","Tonne","5,195",""
"2012","Liechtenstein","Packaging","Recovery","Kilograms per capita","127.62",""
"2012","Liechtenstein","Packaging","Recovery","Tonne","4,678",""
"2012","Norway","Packaging","Waste generated","Kilograms per capita","138.76",""
"2012","Norway","Packaging","Waste generated","Tonne","696,396",""
"2012","Norway","Packaging","Recovery","Kilograms per capita","128.61",""
"2012","Norway","Packaging","Recovery","Tonne","645,414",""
"2012","United Kingdom","Packaging","Waste generated","Kilograms per capita","167.27",""
"2012","United Kingdom","Packaging","Waste generated","Tonne","10,655,339",""
"2012","United Kingdom","Packaging","Recovery","Kilograms per capita","115.62",""
"2012","United Kingdom","Packaging","Recovery","Tonne","7,365,045",""
"2013","Belgium","Packaging","Waste generated","Kilograms per capita","155.77",""
"2013","Belgium","Packaging","Waste generated","Tonne","1,738,288",""
"2013","Belgium","Packaging","Recovery","Kilograms per capita","150.5",""
"2013","Belgium","Packaging","Recovery","Tonne","1,679,546",""
"2013","Bulgaria","Packaging","Waste generated","Kilograms per capita","48.18",""
"2013","Bulgaria","Packaging","Waste generated","Tonne","350,043",""
"2013","Bulgaria","Packaging","Recovery","Kilograms per capita","31.78",""
"2013","Bulgaria","Packaging","Recovery","Tonne","230,884",""
"2013","Czechia","Packaging","Waste generated","Kilograms per capita","95.66",""
"2013","Czechia","Packaging","Waste generated","Tonne","1,005,749",""
"2013","Czechia","Packaging","Recovery","Kilograms per capita","71.49",""
"2013","Czechia","Packaging","Recovery","Tonne","751,628",""
"2013","Denmark","Packaging","Waste generated","Kilograms per capita","159.05",""
"2013","Denmark","Packaging","Waste generated","Tonne","893,073",""
"2013","Denmark","Packaging","Recovery","Kilograms per capita","148.49",""
"2013","Denmark","Packaging","Recovery","Tonne","833,772",""
"2013","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","212.37",""
"2013","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","17,126,900",""
"2013","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","207.54",""
"2013","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","16,737,244",""
"2013","Estonia","Packaging","Waste generated","Kilograms per capita","169.9",""
"2013","Estonia","Packaging","Waste generated","Tonne","223,928",""
"2013","Estonia","Packaging","Recovery","Kilograms per capita","132.02",""
"2013","Estonia","Packaging","Recovery","Tonne","174,002",""
"2013","Ireland","Packaging","Waste generated","Kilograms per capita","188.18",""
"2013","Ireland","Packaging","Waste generated","Tonne","870,109",""
"2013","Ireland","Packaging","Recovery","Kilograms per capita","165.85",""
"2013","Ireland","Packaging","Recovery","Tonne","766,847",""
"2013","Greece","Packaging","Waste generated","Kilograms per capita","68.33",""
"2013","Greece","Packaging","Waste generated","Tonne","749,300",""
"2013","Greece","Packaging","Recovery","Kilograms per capita","36.1",""
"2013","Greece","Packaging","Recovery","Tonne","395,870",""
"2013","Spain","Packaging","Waste generated","Kilograms per capita","143.63",""
"2013","Spain","Packaging","Waste generated","Tonne","6,695,844",""
"2013","Spain","Packaging","Recovery","Kilograms per capita","105.05",""
"2013","Spain","Packaging","Recovery","Tonne","4,897,439",""
"2013","France","Packaging","Waste generated","Kilograms per capita","184.43",""
"2013","France","Packaging","Waste generated","Tonne","12,130,056",""
"2013","France","Packaging","Recovery","Kilograms per capita","139.01",""
"2013","France","Packaging","Recovery","Tonne","9,142,759",""
"2013","Croatia","Packaging","Waste generated","Kilograms per capita","46.67",""
"2013","Croatia","Packaging","Waste generated","Tonne","198,570",""
"2013","Croatia","Packaging","Recovery","Kilograms per capita","27.45",""
"2013","Croatia","Packaging","Recovery","Tonne","116,797",""
"2013","Italy","Packaging","Waste generated","Kilograms per capita","190.31",""
"2013","Italy","Packaging","Waste generated","Tonne","11,462,983",""
"2013","Italy","Packaging","Recovery","Kilograms per capita","145.58",""
"2013","Italy","Packaging","Recovery","Tonne","8,768,565",""
"2013","Cyprus","Packaging","Waste generated","Kilograms per capita","91.31",""
"2013","Cyprus","Packaging","Waste generated","Tonne","78,703",""
"2013","Cyprus","Packaging","Recovery","Kilograms per capita","51.67",""
"2013","Cyprus","Packaging","Recovery","Tonne","44,539",""
"2013","Latvia","Packaging","Waste generated","Kilograms per capita","113.94",""
"2013","Latvia","Packaging","Waste generated","Tonne","229,318",""
"2013","Latvia","Packaging","Recovery","Kilograms per capita","62.06",""
"2013","Latvia","Packaging","Recovery","Tonne","124,912",""
"2013","Lithuania","Packaging","Waste generated","Kilograms per capita","108.11",""
"2013","Lithuania","Packaging","Waste generated","Tonne","319,744",""
"2013","Lithuania","Packaging","Recovery","Kilograms per capita","58.24",""
"2013","Lithuania","Packaging","Recovery","Tonne","172,247",""
"2013","Luxembourg","Packaging","Waste generated","Kilograms per capita","206.14",""
"2013","Luxembourg","Packaging","Waste generated","Tonne","112,007",""
"2013","Luxembourg","Packaging","Recovery","Kilograms per capita","189.15",""
"2013","Luxembourg","Packaging","Recovery","Tonne","102,774",""
"2013","Hungary","Packaging","Waste generated","Kilograms per capita","103.34",""
"2013","Hungary","Packaging","Waste generated","Tonne","1,022,362",""
"2013","Hungary","Packaging","Recovery","Kilograms per capita","62.3",""
"2013","Hungary","Packaging","Recovery","Tonne","616,299",""
"2013","Malta","Packaging","Waste generated","Kilograms per capita","133.89",""
"2013","Malta","Packaging","Waste generated","Tonne","57,032",""
"2013","Malta","Packaging","Recovery","Kilograms per capita","51.19",""
"2013","Malta","Packaging","Recovery","Tonne","21,805",""
"2013","Netherlands","Packaging","Waste generated","Kilograms per capita","167.46",""
"2013","Netherlands","Packaging","Waste generated","Tonne","2,814,000",""
"2013","Netherlands","Packaging","Recovery","Kilograms per capita","157.78",""
"2013","Netherlands","Packaging","Recovery","Tonne","2,651,350",""
"2013","Austria","Packaging","Waste generated","Kilograms per capita","149.97",""
"2013","Austria","Packaging","Waste generated","Tonne","1,271,696",""
"2013","Austria","Packaging","Recovery","Kilograms per capita","144.07",""
"2013","Austria","Packaging","Recovery","Tonne","1,221,680",""
"2013","Poland","Packaging","Waste generated","Kilograms per capita","126.88",""
"2013","Poland","Packaging","Waste generated","Tonne","4,826,420",""
"2013","Poland","Packaging","Recovery","Kilograms per capita","63.89",""
"2013","Poland","Packaging","Recovery","Tonne","2,430,321",""
"2013","Portugal","Packaging","Waste generated","Kilograms per capita","149.1",""
"2013","Portugal","Packaging","Waste generated","Tonne","1,559,170",""
"2013","Portugal","Packaging","Recovery","Kilograms per capita","96.61",""
"2013","Portugal","Packaging","Recovery","Tonne","1,010,316",""
"2013","Romania","Packaging","Waste generated","Kilograms per capita","52.75",""
"2013","Romania","Packaging","Waste generated","Tonne","1,054,139",""
"2013","Romania","Packaging","Recovery","Kilograms per capita","28.73",""
"2013","Romania","Packaging","Recovery","Tonne","574,048",""
"2013","Slovenia","Packaging","Waste generated","Kilograms per capita","97.28",""
"2013","Slovenia","Packaging","Waste generated","Tonne","200,396",""
"2013","Slovenia","Packaging","Recovery","Kilograms per capita","90",""
"2013","Slovenia","Packaging","Recovery","Tonne","185,404",""
"2013","Slovakia","Packaging","Waste generated","Kilograms per capita","81.77",""
"2013","Slovakia","Packaging","Waste generated","Tonne","442,659",""
"2013","Slovakia","Packaging","Recovery","Kilograms per capita","56.8",""
"2013","Slovakia","Packaging","Recovery","Tonne","307,507",""
"2013","Finland","Packaging","Waste generated","Kilograms per capita","131.77",""
"2013","Finland","Packaging","Waste generated","Tonne","716,686",""
"2013","Finland","Packaging","Recovery","Kilograms per capita","122.76",""
"2013","Finland","Packaging","Recovery","Tonne","667,706",""
"2013","Sweden","Packaging","Waste generated","Kilograms per capita","109.17",""
"2013","Sweden","Packaging","Waste generated","Tonne","1,048,053",""
"2013","Sweden","Packaging","Recovery","Kilograms per capita","85.4",""
"2013","Sweden","Packaging","Recovery","Tonne","819,890",""
"2013","Iceland","Packaging","Waste generated","Kilograms per capita","147.59",""
"2013","Iceland","Packaging","Waste generated","Tonne","47,784",""
"2013","Iceland","Packaging","Recovery","Kilograms per capita","80.55",""
"2013","Iceland","Packaging","Recovery","Tonne","26,080",""
"2013","Liechtenstein","Packaging","Waste generated","Kilograms per capita","152.28",""
"2013","Liechtenstein","Packaging","Waste generated","Tonne","5,632",""
"2013","Liechtenstein","Packaging","Recovery","Kilograms per capita","138.44",""
"2013","Liechtenstein","Packaging","Recovery","Tonne","5,120",""
"2013","Norway","Packaging","Waste generated","Kilograms per capita","145.68",""
"2013","Norway","Packaging","Waste generated","Tonne","740,015",""
"2013","Norway","Packaging","Recovery","Kilograms per capita","135.81",""
"2013","Norway","Packaging","Recovery","Tonne","689,859",""
"2013","United Kingdom","Packaging","Waste generated","Kilograms per capita","161.93",""
"2013","United Kingdom","Packaging","Waste generated","Tonne","10,384,147",""
"2013","United Kingdom","Packaging","Recovery","Kilograms per capita","117.72",""
"2013","United Kingdom","Packaging","Recovery","Tonne","7,549,031",""
"2014","Belgium","Packaging","Waste generated","Kilograms per capita","155.4",""
"2014","Belgium","Packaging","Waste generated","Tonne","1,741,867",""
"2014","Belgium","Packaging","Recovery","Kilograms per capita","154.2",""
"2014","Belgium","Packaging","Recovery","Tonne","1,728,391",""
"2014","Bulgaria","Packaging","Waste generated","Kilograms per capita","52.42",""
"2014","Bulgaria","Packaging","Waste generated","Tonne","378,668",""
"2014","Bulgaria","Packaging","Recovery","Kilograms per capita","32.61",""
"2014","Bulgaria","Packaging","Recovery","Tonne","235,540",""
"2014","Czechia","Packaging","Waste generated","Kilograms per capita","96.89",""
"2014","Czechia","Packaging","Waste generated","Tonne","1,019,805",""
"2014","Czechia","Packaging","Recovery","Kilograms per capita","76.12",""
"2014","Czechia","Packaging","Recovery","Tonne","801,197",""
"2014","Denmark","Packaging","Waste generated","Kilograms per capita","161.41",""
"2014","Denmark","Packaging","Waste generated","Tonne","910,929",""
"2014","Denmark","Packaging","Recovery","Kilograms per capita","148.84",""
"2014","Denmark","Packaging","Recovery","Tonne","839,971",""
"2014","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","219.53",""
"2014","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","17,777,700",""
"2014","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","214.62",""
"2014","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","17,380,177",""
"2014","Estonia","Packaging","Waste generated","Kilograms per capita","173.3",""
"2014","Estonia","Packaging","Waste generated","Tonne","227,808",""
"2014","Estonia","Packaging","Recovery","Kilograms per capita","142.11",""
"2014","Estonia","Packaging","Recovery","Tonne","186,812",""
"2014","Ireland","Packaging","Waste generated","Kilograms per capita","208.13",""
"2014","Ireland","Packaging","Waste generated","Tonne","969,423",""
"2014","Ireland","Packaging","Recovery","Kilograms per capita","188.59",""
"2014","Ireland","Packaging","Recovery","Tonne","878,425",""
"2014","Greece","Packaging","Waste generated","Kilograms per capita","68.66",""
"2014","Greece","Packaging","Waste generated","Tonne","747,900",""
"2014","Greece","Packaging","Recovery","Kilograms per capita","37.26",""
"2014","Greece","Packaging","Recovery","Tonne","405,820",""
"2014","Spain","Packaging","Waste generated","Kilograms per capita","147.64",""
"2014","Spain","Packaging","Waste generated","Tonne","6,862,569",""
"2014","Spain","Packaging","Recovery","Kilograms per capita","110.76",""
"2014","Spain","Packaging","Recovery","Tonne","5,148,376",""
"2014","France","Packaging","Waste generated","Kilograms per capita","188.1",""
"2014","France","Packaging","Waste generated","Tonne","12,473,429",""
"2014","France","Packaging","Recovery","Kilograms per capita","140.27",""
"2014","France","Packaging","Recovery","Tonne","9,301,637",""
"2014","Croatia","Packaging","Waste generated","Kilograms per capita","48.33",""
"2014","Croatia","Packaging","Waste generated","Tonne","204,708",""
"2014","Croatia","Packaging","Recovery","Kilograms per capita","25.52",""
"2014","Croatia","Packaging","Recovery","Tonne","108,105",""
"2014","Italy","Packaging","Waste generated","Kilograms per capita","196.78",""
"2014","Italy","Packaging","Waste generated","Tonne","11,962,324",""
"2014","Italy","Packaging","Recovery","Kilograms per capita","150.42",""
"2014","Italy","Packaging","Recovery","Tonne","9,143,683",""
"2014","Cyprus","Packaging","Waste generated","Kilograms per capita","85.69",""
"2014","Cyprus","Packaging","Waste generated","Tonne","73,047",""
"2014","Cyprus","Packaging","Recovery","Kilograms per capita","50.34",""
